ID,Education,Income,Kidhome,Teenhome,Recency,NumWebVisitsMonth,Complain,Living_Status,Total_Promos_accep,Age,Total_Consumption,Total_Num_Purchases,Seniority
4220,Postgraduate,59892.0,0,1,26,3,0,Partner,0,44,87,7,23
5286,Postgraduate,41020.0,0,0,68,3,0,Alone,0,27,217,10,15
9559,Postgraduate,57072.0,0,1,79,5,0,Partner,1,53,1034,27,12
2849,Graduate,60474.0,0,1,25,7,0,Alone,0,35,1180,31,24
7787,Graduate,62807.0,0,1,83,5,0,Partner,0,54,819,23,29
3102,Undergraduate,19414.0,1,0,32,8,0,Partner,0,33,32,5,15
5868,Graduate,19107.0,1,0,49,7,0,Partner,0,34,46,6,17
8370,Undergraduate,75484.0,0,1,50,4,0,Partner,0,38,1159,18,35
9988,Postgraduate,70379.0,0,1,84,4,0,Alone,0,38,860,25,22
2939,Postgraduate,79419.0,0,0,96,2,0,Partner,0,44,1631,15,7
5529,Postgraduate,64014.0,2,1,56,7,0,Partner,1,68,444,22,3
9743,Graduate,76998.0,0,1,85,6,0,Partner,1,59,1910,29,14
5763,Postgraduate,49854.0,1,0,63,6,0,Partner,0,42,380,18,15
3478,Postgraduate,60585.0,1,1,17,5,0,Partner,0,43,736,30,19
7494,Postgraduate,42873.0,1,1,11,8,0,Alone,0,64,269,15,24
1763,Graduate,87679.0,0,0,62,4,0,Partner,3,26,2524,29,18
7250,Graduate,57867.0,1,0,48,6,0,Partner,0,36,612,25,24
2005,Graduate,35765.0,1,0,86,6,0,Partner,0,24,75,8,14
10770,Graduate,65492.0,0,0,73,2,0,Partner,0,55,1045,26,12
6885,Graduate,32952.0,1,0,36,7,0,Alone,0,37,55,6,24
2072,Postgraduate,53374.0,0,1,34,9,0,Partner,1,45,1064,21,29
9463,Graduate,71706.0,0,1,16,5,0,Partner,0,55,1443,25,26
6318,Graduate,68487.0,0,0,48,4,0,Partner,0,26,1366,30,24
4093,Postgraduate,53253.0,1,1,61,5,0,Partner,0,39,436,19,14
5751,Undergraduate,31163.0,1,0,54,6,0,Alone,0,41,38,5,11
3340,Graduate,42014.0,1,0,56,8,0,Partner,0,37,436,20,29
3594,Postgraduate,54108.0,1,1,74,8,0,Partner,0,41,747,32,32
3584,Postgraduate,49667.0,0,0,35,8,0,Alone,1,59,1396,22,29
3643,Postgraduate,63206.0,0,0,65,2,0,Partner,1,40,928,14,10
851,Postgraduate,57136.0,1,1,48,6,0,Partner,0,42,642,26,16
7706,Undergraduate,46772.0,0,1,88,8,0,Partner,1,39,1048,30,30
3967,Postgraduate,78931.0,0,0,19,1,0,Partner,0,43,943,24,15
10128,Graduate,53977.0,0,1,21,5,0,Partner,0,56,907,27,17
486,Graduate,84219.0,0,0,27,1,0,Partner,0,26,1198,18,11
9,Postgraduate,46098.0,1,1,86,8,0,Alone,0,39,120,11,29
9451,Graduate,73538.0,0,1,92,7,0,Partner,0,49,1658,26,26
9264,Graduate,79529.0,0,0,1,2,0,Partner,0,28,1638,22,9
3865,Undergraduate,20981.0,0,0,14,8,0,Partner,0,37,73,7,21
2853,Graduate,51766.0,1,0,74,5,0,Alone,0,34,275,12,2
1490,Graduate,55759.0,0,1,84,8,0,Partner,0,52,854,26,26
6310,Graduate,33039.0,1,0,4,5,0,Partner,0,36,78,7,16
10380,Postgraduate,37787.0,1,0,50,8,0,Partner,0,42,106,7,16
3887,Graduate,27242.0,1,0,2,9,0,Alone,0,44,106,7,26
4278,Postgraduate,87188.0,0,0,73,3,0,Alone,0,31,1923,19,22
8643,Graduate,69930.0,0,0,21,3,0,Partner,0,43,1662,22,20
1998,Graduate,37697.0,1,0,82,6,0,Alone,0,38,84,7,6
10795,Postgraduate,37401.0,1,0,14,7,0,Partner,0,41,48,7,7
11110,Graduate,3502.0,1,0,56,14,0,Alone,0,41,5,0,21
2408,Graduate,58597.0,1,1,20,7,0,Partner,0,38,733,32,26
202,Postgraduate,82032.0,0,0,54,1,0,Alone,0,66,1234,17,8
7998,Graduate,28087.0,1,1,77,7,0,Partner,0,56,112,9,26
830,Postgraduate,74004.0,0,0,5,3,0,Alone,2,27,1658,15,11
3536,Graduate,19740.0,0,1,65,5,0,Partner,0,54,55,7,22
6050,Undergraduate,57036.0,0,1,33,9,0,Partner,1,39,1513,26,26
125,Undergraduate,53083.0,1,1,65,7,0,Partner,1,56,271,17,20
3463,Postgraduate,69283.0,0,1,41,5,0,Partner,0,39,904,27,7
2804,Postgraduate,46098.0,1,1,86,8,0,Alone,0,39,120,11,29
3745,Undergraduate,23331.0,1,0,92,8,0,Partner,0,26,103,8,33
9771,Undergraduate,23331.0,1,0,97,9,0,Alone,0,26,269,17,32
451,Graduate,9255.0,1,0,91,8,0,Alone,0,25,22,5,13
10530,Postgraduate,67786.0,0,0,0,1,0,Alone,0,55,1156,16,18
1079,Postgraduate,71969.0,0,1,59,8,0,Partner,1,43,1086,19,27
8920,Postgraduate,59235.0,1,0,4,7,0,Alone,0,47,1128,28,13
6678,Graduate,31928.0,1,0,5,7,0,Partner,0,25,72,9,10
3852,Postgraduate,74881.0,1,1,48,5,0,Partner,0,53,964,27,17
528,Graduate,65819.0,0,0,99,3,0,Partner,0,36,1383,20,26
73,Postgraduate,51411.0,1,2,81,5,0,Alone,0,61,18,4,20
5589,Graduate,51983.0,0,1,95,7,0,Alone,0,50,793,24,29
10212,Postgraduate,42386.0,1,0,43,8,0,Partner,0,28,100,7,24
6365,Undergraduate,30390.0,0,0,5,6,0,Partner,0,27,80,6,23
5636,Graduate,30983.0,0,0,50,8,0,Alone,0,51,167,8,28
591,Graduate,66033.0,0,1,76,7,0,Alone,0,57,677,20,24
2217,Undergraduate,37284.0,1,1,46,6,0,Partner,0,39,23,4,22
2544,Postgraduate,57530.0,0,1,68,1,0,Alone,0,63,92,7,13
7725,Undergraduate,76800.0,0,0,33,1,0,Partner,0,49,641,16,5
8091,Graduate,63943.0,0,1,50,5,0,Partner,0,58,1106,17,35
7321,Graduate,76081.0,0,0,85,2,0,Partner,1,52,1033,14,8
5462,Graduate,67445.0,0,1,63,6,0,Partner,0,40,1174,32,25
7791,Postgraduate,37054.0,1,1,89,7,0,Partner,0,47,25,6,16
955,Postgraduate,47175.0,1,1,81,8,0,Partner,1,52,240,17,27
4037,Graduate,31859.0,1,0,77,7,0,Alone,0,38,20,4,19
6642,Graduate,27215.0,2,1,50,6,0,Alone,0,53,102,11,24
2793,Postgraduate,70179.0,0,1,10,5,0,Alone,0,38,1034,26,18
5424,Graduate,39922.0,1,0,30,8,0,Partner,0,31,156,9,23
879,Postgraduate,49681.0,0,2,66,7,0,Partner,0,38,458,21,21
9530,Graduate,24645.0,1,0,16,8,0,Partner,0,26,17,4,36
4828,Graduate,79865.0,0,1,12,1,0,Alone,0,60,792,21,7
10699,Graduate,44322.0,1,0,30,8,0,Partner,0,29,92,8,7
1497,Graduate,47958.0,0,1,8,5,0,Alone,0,62,407,16,24
7476,Postgraduate,63972.0,0,1,93,4,0,Alone,1,50,1269,23,35
4390,Graduate,75315.0,0,1,14,2,0,Partner,0,60,841,23,9
10478,Postgraduate,55517.0,1,1,53,9,0,Partner,0,64,633,23,28
1081,Postgraduate,75283.0,1,2,26,4,0,Partner,0,57,1019,25,22
4261,Postgraduate,82800.0,0,0,23,3,0,Alone,2,68,1315,26,26
9916,Graduate,38998.0,1,1,92,8,1,Partner,0,60,54,8,34
5350,Postgraduate,90638.0,0,0,29,1,0,Alone,1,23,2525,18,11
8135,Postgraduate,27161.0,1,0,41,7,0,Partner,0,28,52,5,15
8685,Graduate,42014.0,1,0,56,8,0,Partner,0,37,436,20,29
4967,Postgraduate,38201.0,0,1,19,8,0,Partner,0,54,268,15,22
2130,Graduate,45203.0,2,0,4,6,0,Partner,0,32,147,8,10
9298,Postgraduate,81574.0,0,0,89,1,0,Partner,2,67,1798,18,9
8175,Graduate,34935.0,0,0,71,7,0,Partner,0,22,137,8,19
6257,Postgraduate,60482.0,0,1,81,7,0,Alone,0,38,507,17,24
3790,Graduate,34633.0,2,1,31,6,0,Partner,0,58,15,4,12
9952,Postgraduate,78093.0,0,0,53,1,0,Partner,0,67,1105,17,14
3503,Graduate,82460.0,0,0,78,1,0,Alone,0,64,974,15,23
5223,Postgraduate,45903.0,0,1,80,4,0,Partner,0,48,66,8,9
4608,Graduate,81361.0,0,0,18,1,0,Alone,0,27,778,27,11
1626,Postgraduate,35860.0,1,1,37,5,0,Alone,1,41,49,6,8
4764,Postgraduate,40442.0,1,1,52,7,0,Partner,0,62,169,12,29
2471,Graduate,61482.0,0,0,39,2,0,Partner,0,49,299,12,7
5892,Graduate,34968.0,1,0,11,7,0,Partner,0,34,221,17,15
2612,Graduate,75794.0,0,0,33,3,0,Partner,1,27,1682,25,13
4971,Postgraduate,31497.0,0,1,22,8,0,Partner,0,52,155,10,31
5185,Graduate,74268.0,0,0,83,2,0,Partner,0,59,892,13,23
10069,Undergraduate,13724.0,1,0,43,9,0,Partner,1,26,58,5,29
2262,Postgraduate,45143.0,0,1,74,7,0,Partner,0,49,311,15,17
1131,Postgraduate,52569.0,0,1,54,3,0,Alone,0,47,95,7,8
1041,Postgraduate,48432.0,0,1,3,8,0,Alone,0,41,424,19,27
24,Postgraduate,17144.0,1,1,96,7,0,Partner,0,54,47,12,11
3409,Graduate,36108.0,1,0,68,9,0,Alone,1,30,339,15,15
7022,Graduate,76445.0,1,0,2,6,0,Partner,0,43,1410,21,28
7943,Postgraduate,36663.0,1,0,40,2,0,Partner,0,39,35,6,9
5272,Postgraduate,53843.0,0,1,64,7,0,Partner,0,49,562,20,19
5453,Postgraduate,90226.0,0,0,26,2,0,Partner,1,58,2352,24,28
2565,Postgraduate,70638.0,0,0,69,3,0,Alone,1,59,1334,20,24
800,Graduate,44512.0,1,1,57,4,0,Partner,0,54,32,6,17
11092,Graduate,27116.0,1,1,78,7,0,Partner,0,53,41,7,11
5062,Postgraduate,54072.0,1,1,71,8,0,Partner,0,51,39,5,18
8969,Graduate,71855.0,0,1,59,3,0,Partner,0,37,1141,25,24
4656,Undergraduate,51250.0,1,0,28,9,0,Alone,1,24,710,24,22
4480,Postgraduate,60432.0,0,1,61,6,0,Partner,0,41,401,19,4
9971,Postgraduate,65526.0,0,1,22,2,0,Partner,0,50,506,17,2
6729,Graduate,68655.0,0,0,95,3,0,Alone,0,26,1538,21,27
1773,Undergraduate,12393.0,0,0,38,9,0,Partner,0,36,57,6,33
9242,Graduate,64509.0,0,0,19,4,0,Alone,1,24,1722,19,17
1764,Graduate,33955.0,1,0,92,8,0,Alone,0,39,270,15,16
6215,Graduate,31353.0,1,1,24,8,0,Partner,0,37,31,6,13
10099,Graduate,55434.0,1,0,21,4,0,Partner,0,30,882,24,20
5423,Graduate,28359.0,1,0,35,7,0,Partner,0,31,16,4,15
940,Graduate,57100.0,1,0,9,3,0,Alone,0,27,311,14,8
3011,Graduate,69139.0,0,1,23,4,0,Partner,0,49,227,11,12
3298,Postgraduate,52973.0,0,1,92,8,0,Partner,0,58,1152,31,29
8286,Postgraduate,51717.0,0,1,55,7,0,Partner,1,49,122,8,17
9668,Graduate,18793.0,1,0,14,8,0,Partner,0,43,77,9,13
5120,Undergraduate,66664.0,0,0,78,3,0,Partner,0,32,1289,19,28
6097,Graduate,50664.0,1,1,64,9,0,Alone,0,55,561,24,24
7019,Graduate,54414.0,1,1,49,4,0,Partner,0,51,211,13,24
7408,Postgraduate,54549.0,0,1,8,7,0,Partner,0,62,233,12,10
8041,Postgraduate,47111.0,0,1,35,9,0,Alone,0,43,1092,21,29
252,Postgraduate,41003.0,0,0,11,6,0,Alone,0,51,601,17,22
9986,Graduate,19444.0,1,0,8,7,0,Partner,0,32,54,10,11
3276,Undergraduate,36301.0,1,0,53,7,0,Partner,0,38,78,7,15
3859,Postgraduate,73059.0,0,1,36,4,0,Partner,0,67,1095,26,17
3570,Postgraduate,42731.0,1,0,64,5,0,Partner,0,45,244,13,15
3783,Postgraduate,52854.0,1,1,43,5,0,Partner,0,55,116,9,10
10207,Graduate,22775.0,1,0,40,8,0,Partner,0,36,15,4,19
10906,Postgraduate,46681.0,0,2,52,5,0,Partner,0,66,425,16,17
3427,Postgraduate,59821.0,0,1,11,8,0,Partner,0,59,734,26,13
5209,Graduate,50002.0,0,1,21,7,0,Alone,0,60,638,19,19
10711,Graduate,69755.0,0,0,23,1,0,Partner,0,69,894,22,23
10785,Graduate,44078.0,1,1,17,5,0,Partner,0,45,41,7,7
2814,Postgraduate,30560.0,1,0,6,7,0,Partner,0,38,31,5,19
6866,Postgraduate,35924.0,1,1,56,5,0,Partner,0,45,34,5,10
1665,Postgraduate,64140.0,0,2,71,5,0,Alone,3,50,1750,18,16
6575,Graduate,56386.0,1,1,51,9,0,Partner,0,33,612,25,27
3829,Undergraduate,24594.0,1,0,94,5,0,Partner,0,35,29,5,15
3091,Undergraduate,75774.0,1,0,27,4,0,Partner,0,33,823,21,11
10141,Postgraduate,39228.0,0,0,1,4,0,Alone,0,54,20,4,15
5177,Postgraduate,58494.0,0,1,56,6,0,Partner,0,40,396,16,13
7005,Graduate,58684.0,0,0,71,2,0,Alone,1,33,813,21,7
6409,Graduate,57136.0,0,0,18,6,0,Alone,0,47,1179,20,20
7485,Postgraduate,56551.0,1,1,48,4,0,Alone,0,64,138,10,6
8079,Graduate,22448.0,1,0,86,3,0,Partner,0,32,55,9,11
8395,Graduate,82014.0,0,0,48,6,0,Alone,0,53,1511,22,29
10352,Graduate,34213.0,1,1,2,9,0,Alone,0,51,117,9,30
13,Postgraduate,25358.0,0,1,57,6,0,Alone,0,67,32,6,18
1834,Postgraduate,35544.0,1,0,77,7,0,Alone,0,36,67,6,5
2285,Postgraduate,36634.0,0,1,0,7,0,Partner,0,60,335,15,20
2295,Postgraduate,62670.0,0,1,57,3,0,Partner,0,60,825,22,11
1378,Undergraduate,50334.0,0,1,24,6,0,Partner,0,42,694,23,18
2781,Graduate,72066.0,0,0,55,2,0,Alone,2,33,1792,17,7
1165,Postgraduate,50729.0,1,1,62,6,0,Alone,0,56,496,24,23
1404,Graduate,34916.0,2,0,89,9,0,Partner,0,46,231,13,20
6457,Graduate,64892.0,0,1,77,4,0,Alone,0,38,902,24,8
2639,Graduate,43602.0,1,1,45,6,0,Alone,0,48,68,9,3
8299,Postgraduate,33996.0,0,0,46,4,0,Alone,0,25,71,6,14
6437,Undergraduate,41473.0,1,0,80,7,0,Alone,0,29,76,6,19
6912,Postgraduate,63246.0,0,2,60,4,0,Partner,0,47,772,22,17
7327,Postgraduate,36732.0,1,1,71,2,0,Partner,0,55,47,9,13
5299,Postgraduate,69084.0,1,0,43,8,0,Partner,0,44,1586,25,14
4127,Postgraduate,77766.0,0,1,97,6,0,Partner,1,47,1529,34,23
8143,Postgraduate,37929.0,0,0,49,7,0,Alone,2,29,265,13,18
1964,Graduate,86610.0,0,0,66,2,0,Partner,0,63,1603,18,20
3690,Postgraduate,80141.0,0,0,20,6,0,Partner,1,28,2091,22,14
3433,Undergraduate,72635.0,0,0,54,3,0,Partner,1,59,981,21,22
3389,Graduate,69016.0,0,1,61,5,0,Partner,0,44,1533,34,26
4712,Undergraduate,20193.0,0,0,18,4,0,Partner,0,23,82,7,26
1170,Graduate,27573.0,1,0,45,8,0,Partner,0,39,244,14,22
6347,Undergraduate,15862.0,1,0,26,8,0,Alone,0,35,36,5,19
4065,Postgraduate,49544.0,1,0,0,7,0,Partner,0,38,404,16,13
8230,Graduate,33228.0,1,0,28,7,0,Partner,0,34,71,6,12
1215,Graduate,70440.0,0,0,49,3,0,Partner,1,36,1572,23,17
5939,Graduate,38232.0,1,1,84,5,0,Partner,0,43,122,11,12
2156,Postgraduate,22554.0,1,1,38,5,0,Partner,0,59,41,10,34
7788,Postgraduate,23536.0,1,0,53,3,0,Partner,0,31,10,4,9
10323,Graduate,49413.0,0,1,88,5,0,Partner,0,62,304,13,15
7947,Graduate,42231.0,1,1,99,5,0,Partner,0,45,37,5,10
1891,Postgraduate,78789.0,0,0,12,2,0,Alone,0,34,1754,16,29
2570,Graduate,56534.0,0,1,35,8,0,Partner,2,46,815,25,18
9256,Graduate,58350.0,0,1,5,6,0,Alone,0,43,1001,27,21
295,Graduate,81217.0,0,0,77,1,0,Alone,0,25,1157,22,18
7397,Graduate,49090.0,0,1,45,7,0,Alone,0,63,688,21,18
6349,Postgraduate,61787.0,0,0,71,5,0,Alone,0,27,1319,19,19
10790,Postgraduate,18169.0,1,0,40,8,0,Partner,0,29,21,4,23
10398,Undergraduate,24336.0,1,0,82,7,0,Alone,0,33,31,4,29
2431,Graduate,18222.0,0,0,70,8,0,Partner,0,24,67,6,25
550,Graduate,62335.0,0,1,87,2,0,Alone,0,62,708,21,20
1890,Undergraduate,42033.0,1,1,95,7,0,Partner,0,43,25,4,28
10742,Postgraduate,86580.0,0,0,72,1,0,Partner,1,31,746,11,23
10356,Postgraduate,41437.0,1,1,5,7,0,Alone,0,57,32,5,28
4676,Postgraduate,73705.0,0,2,86,5,0,Alone,0,63,1695,25,8
8852,Graduate,61064.0,0,1,80,6,0,Partner,0,38,1080,28,29
3565,Postgraduate,38452.0,1,1,62,7,0,Partner,0,59,72,9,10
5294,Graduate,18358.0,1,0,49,7,0,Alone,0,25,57,10,14
1958,Postgraduate,55012.0,0,1,85,5,0,Partner,0,41,660,25,10
7349,Undergraduate,9722.0,1,0,7,8,0,Partner,0,41,103,11,35
8799,Postgraduate,38175.0,1,0,6,7,0,Partner,0,30,153,11,16
1351,Postgraduate,58656.0,0,1,25,6,0,Partner,1,58,1220,32,28
1045,Graduate,52117.0,0,1,55,7,0,Partner,0,49,279,13,29
7732,Graduate,64813.0,1,0,81,5,0,Partner,0,36,745,20,11
8070,Postgraduate,54222.0,0,1,98,3,0,Partner,0,41,264,12,12
477,Graduate,83512.0,0,0,31,1,0,Partner,4,28,2157,22,7
7832,Postgraduate,77520.0,0,1,30,4,0,Partner,3,55,1526,23,17
2202,Graduate,41154.0,0,1,98,5,0,Partner,0,36,69,6,16
7396,Graduate,80398.0,0,0,92,3,0,Partner,1,48,1597,26,27
4055,Undergraduate,18746.0,1,0,41,6,0,Alone,0,22,64,8,8
10340,Graduate,35196.0,1,0,68,8,0,Partner,0,30,497,18,26
10091,Graduate,60230.0,0,1,78,5,0,Alone,0,58,1067,17,20
7629,Graduate,22108.0,1,1,46,7,0,Partner,0,37,31,7,5
10640,Graduate,44392.0,1,1,71,7,0,Partner,0,40,211,14,20
3498,Postgraduate,55424.0,0,1,6,6,0,Partner,1,38,877,25,26
6742,Graduate,17688.0,1,0,82,8,1,Partner,0,35,11,4,24
1172,Postgraduate,92491.0,0,0,71,3,0,Partner,3,31,2034,25,24
569,Graduate,90273.0,0,0,32,2,0,Alone,3,23,1991,19,13
4686,Postgraduate,82571.0,0,0,28,2,0,Alone,1,52,1686,24,11
1381,Postgraduate,38513.0,1,0,20,8,0,Alone,0,32,324,17,12
2634,Postgraduate,16653.0,1,0,10,6,0,Alone,0,35,69,9,9
10905,Graduate,42586.0,1,1,7,8,0,Partner,0,59,252,16,27
1744,Undergraduate,23529.0,0,1,67,6,0,Alone,0,49,54,5,18
1000,Postgraduate,74881.0,1,1,48,5,0,Partner,0,53,964,27,17
3828,Graduate,71107.0,0,1,61,4,0,Partner,0,63,1327,28,23
8605,Postgraduate,46910.0,1,1,36,6,0,Partner,0,50,68,7,10
10304,Graduate,18690.0,0,0,77,8,0,Partner,0,55,60,5,25
4351,Graduate,37244.0,1,1,90,7,0,Alone,1,59,55,5,21
10129,Graduate,82427.0,0,0,35,1,0,Partner,1,48,1456,21,1
2499,Undergraduate,75342.0,0,1,38,4,0,Alone,0,56,563,18,19
10092,Graduate,70044.0,0,1,46,5,0,Alone,0,60,1504,26,23
7500,Graduate,79146.0,1,1,33,6,0,Alone,0,47,564,19,9
5796,Graduate,77437.0,0,0,70,1,0,Partner,1,51,1125,23,14
10556,Graduate,54984.0,0,1,51,7,0,Partner,1,55,358,17,8
1064,Postgraduate,42403.0,1,0,18,8,0,Partner,0,43,42,5,14
48,Graduate,55761.0,0,1,97,6,0,Partner,1,50,184,10,9
7610,Graduate,37292.0,1,0,32,8,0,Partner,0,31,460,19,21
263,Postgraduate,45576.0,0,0,9,8,0,Alone,0,69,145,8,8
10814,Graduate,70321.0,0,0,6,4,0,Partner,0,67,1376,25,24
9710,Postgraduate,58086.0,0,1,80,8,0,Alone,0,45,792,23,24
9292,Graduate,81795.0,0,0,74,2,0,Partner,0,62,1382,23,27
10250,Undergraduate,28389.0,0,0,49,7,0,Partner,0,67,28,4,26
7881,Postgraduate,66835.0,0,0,21,2,0,Partner,0,68,1033,24,16
5847,Graduate,69901.0,0,1,95,5,0,Alone,0,45,882,23,20
737,Postgraduate,80360.0,0,0,56,2,0,Partner,3,65,2231,15,22
3571,Postgraduate,63342.0,0,1,48,6,0,Partner,1,53,1101,19,27
7807,Graduate,44989.0,0,1,26,6,0,Partner,0,40,369,16,25
3878,Undergraduate,31859.0,1,0,3,7,0,Alone,0,34,48,5,11
5092,Postgraduate,51569.0,0,1,39,8,0,Alone,1,65,467,19,13
2154,Graduate,30372.0,1,1,33,7,0,Alone,0,43,44,8,25
5394,Undergraduate,16014.0,1,1,42,3,0,Alone,0,35,38,10,22
3798,Graduate,41120.0,1,1,80,6,0,Partner,0,46,81,9,19
3524,Postgraduate,39763.0,1,0,9,9,0,Alone,0,43,167,10,21
5247,Postgraduate,38725.0,1,1,52,4,0,Partner,0,59,45,7,3
5883,Graduate,77981.0,1,0,78,5,0,Partner,0,42,664,21,20
2118,Undergraduate,62905.0,0,1,68,4,0,Partner,0,50,622,20,15
8812,Undergraduate,13533.0,1,0,45,7,0,Alone,0,35,48,7,15
6616,Graduate,59481.0,0,1,47,2,0,Partner,0,39,461,16,15
2797,Graduate,72117.0,0,1,34,5,0,Partner,0,37,1073,26,17
4328,Undergraduate,21955.0,1,0,81,6,0,Partner,0,28,55,8,18
9167,Graduate,67131.0,0,1,72,6,0,Partner,0,58,976,26,22
10560,Postgraduate,36802.0,1,0,23,5,0,Alone,0,34,20,5,7
2631,Graduate,71853.0,0,0,29,1,0,Partner,0,32,1149,17,17
8312,Undergraduate,28249.0,0,0,80,6,0,Partner,0,53,43,6,7
5534,Postgraduate,47808.0,0,1,30,7,0,Partner,1,39,224,10,15
5093,Postgraduate,25509.0,1,0,15,9,0,Alone,0,40,101,9,28
7592,Postgraduate,51012.0,0,0,86,6,0,Partner,0,68,209,10,21
8895,Graduate,70596.0,0,0,68,2,0,Alone,0,29,968,21,32
8584,Postgraduate,85431.0,0,0,54,0,0,Partner,0,62,1165,17,17
2694,Graduate,42664.0,0,1,44,6,0,Partner,0,47,24,5,10
8910,Graduate,42586.0,1,1,7,8,0,Partner,0,59,252,16,27
7433,Graduate,29760.0,1,0,87,8,0,Alone,0,29,165,12,29
164,Postgraduate,28973.0,0,0,59,8,0,Partner,0,37,269,13,27
10477,Postgraduate,39435.0,1,0,16,7,0,Partner,0,41,102,7,19
2681,Undergraduate,65370.0,0,0,1,1,0,Partner,0,30,461,19,24
5150,Undergraduate,20194.0,1,0,64,6,0,Alone,0,35,47,7,25
5283,Postgraduate,42473.0,1,1,72,5,0,Alone,0,38,144,10,11
9645,Graduate,64590.0,0,0,98,6,0,Partner,0,46,1338,24,27
10678,Graduate,71232.0,0,1,91,7,0,Partner,0,55,917,25,14
7261,Graduate,34600.0,1,1,8,8,0,Partner,0,43,318,17,24
9648,Graduate,46904.0,1,1,20,8,0,Alone,0,47,253,14,34
2870,Graduate,49094.0,0,1,6,6,0,Partner,0,41,502,20,28
8008,Graduate,36075.0,1,0,54,6,0,Partner,0,31,119,7,16
1513,Undergraduate,60839.0,1,1,72,8,0,Partner,0,35,1250,29,29
6173,Graduate,77298.0,0,1,46,3,0,Partner,0,35,969,24,23
1419,Graduate,34026.0,1,1,11,5,0,Partner,0,64,76,9,20
9150,Postgraduate,48918.0,1,1,21,4,0,Alone,0,51,62,7,1
7960,Undergraduate,82122.0,0,0,89,1,0,Partner,1,52,1382,26,17
1250,Graduate,37697.0,1,0,82,6,0,Alone,0,38,84,7,6
9905,Graduate,34074.0,1,1,69,6,0,Partner,1,62,255,14,18
10691,Postgraduate,28520.0,1,1,55,6,0,Partner,0,54,43,5,19
7002,Graduate,62535.0,0,1,13,3,0,Alone,0,59,398,14,22
2952,Postgraduate,36273.0,1,0,80,6,0,Alone,0,37,76,8,9
8439,Graduate,63404.0,0,2,97,4,0,Partner,1,50,902,15,7
762,Undergraduate,75774.0,1,0,27,4,0,Partner,0,33,823,21,11
2831,Graduate,78416.0,0,1,99,3,0,Partner,0,38,1179,26,7
6977,Graduate,75702.0,0,1,87,6,0,Partner,1,40,1921,29,27
6289,Postgraduate,59385.0,1,1,85,5,0,Partner,0,63,185,10,21
4168,Graduate,37070.0,1,1,30,7,0,Alone,0,48,433,23,22
8397,Graduate,44689.0,1,1,82,7,0,Partner,1,63,34,6,3
9284,Graduate,53977.0,0,1,21,5,0,Partner,0,56,907,27,17
6237,Postgraduate,7144.0,0,2,92,0,0,Alone,0,48,416,25,18
3130,Graduate,18701.0,1,1,95,5,0,Alone,0,50,44,10,21
1619,Graduate,90369.0,0,0,2,1,0,Partner,0,58,1588,17,9
1990,Postgraduate,63159.0,0,0,74,3,0,Alone,1,40,1797,17,32
5513,Graduate,37758.0,1,1,49,8,0,Partner,0,48,40,6,33
269,Postgraduate,46757.0,0,1,71,9,0,Alone,0,51,1143,21,26
8093,Postgraduate,79734.0,0,0,72,1,0,Partner,1,45,914,14,7
10513,Graduate,63207.0,0,0,68,7,0,Partner,1,22,1502,12,24
10177,Graduate,72071.0,0,1,4,2,0,Alone,0,60,1338,20,23
2549,Postgraduate,21840.0,1,0,80,9,0,Partner,0,31,27,5,18
5782,Undergraduate,58582.0,0,1,15,5,0,Partner,1,32,763,22,16
10057,Graduate,72282.0,0,0,70,7,0,Alone,0,63,1331,22,18
10307,Graduate,50387.0,0,2,91,5,0,Partner,0,58,525,19,17
8566,Postgraduate,32583.0,1,1,10,7,0,Partner,0,53,9,4,7
2415,Graduate,62568.0,0,1,99,4,0,Partner,1,52,953,16,6
5684,Postgraduate,44635.0,1,1,25,7,0,Alone,0,43,68,7,14
8334,Postgraduate,33316.0,1,1,34,6,0,Alone,0,43,131,10,21
9166,Graduate,63967.0,0,1,57,2,0,Partner,0,46,882,23,16
1440,Undergraduate,52513.0,0,0,84,7,0,Partner,0,36,1149,25,33
78,Graduate,25293.0,1,0,51,8,0,Partner,0,45,37,5,16
5441,Postgraduate,54111.0,0,1,97,5,0,Alone,0,49,388,15,17
5302,Graduate,78394.0,0,0,13,2,0,Partner,0,28,1428,16,23
4687,Postgraduate,80739.0,0,0,92,1,0,Partner,0,56,1633,24,20
1087,Postgraduate,22669.0,1,0,30,9,0,Partner,0,39,173,10,20
6859,Graduate,29236.0,1,0,30,9,0,Alone,0,27,99,9,17
9860,Graduate,44911.0,0,1,11,7,0,Partner,0,55,215,12,22
7129,Postgraduate,54693.0,0,1,72,6,0,Partner,0,52,929,31,23
5866,Graduate,48186.0,1,0,39,7,0,Partner,0,40,219,12,10
10521,Graduate,54809.0,1,1,0,4,0,Partner,0,37,174,12,14
7393,Graduate,41580.0,1,1,15,5,0,Partner,0,36,92,9,27
7849,Postgraduate,80336.0,0,0,12,1,0,Partner,0,44,1052,25,16
332,Graduate,47743.0,0,1,56,6,0,Partner,1,57,275,14,22
9847,Undergraduate,62972.0,0,1,39,6,0,Partner,0,59,587,16,34
531,Postgraduate,57333.0,0,1,55,6,0,Alone,0,60,1662,33,28
9576,Postgraduate,32313.0,1,0,60,9,0,Partner,0,32,159,11,14
